MET: 00:00:00:061 | Thrust: 119.98 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 3.00
MET: 00:02:33:720 | Thrust:  4.44 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 9010.38
MET: 00:02:33:782 | Thrust: 28.28 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 9011.09
MET: 00:02:33:843 | Thrust:  0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 9011.09
MET: 00:02:33:902 | Thrust: 25.00 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 9011.72
MET: 00:02:33:955 | Thrust: 13.19 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 9012.05
MET: 00:02:34:009 | Thrust: 101.39 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 9014.58
MET: 00:02:34:063 | Thrust: 153.93 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 9018.43
MET: 00:02:34:122 | Thrust: 87.67 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 9020.62
MET: 00:02:34:175 | Thrust: 90.56 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 9022.89
MET: 00:02:34:235 | Thrust: 263.67 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 9029.48
MET: 00:02:34:290 | Thrust: 281.20 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 9036.51
MET: 00:02:34:343 | Thrust: 82.97 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 9038.58
MET: 00:02:34:397 | Thrust: 228.54 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 9044.30
MET: 00:02:34:453 | Thrust: 436.73 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 9055.21
MET: 00:02:34:507 | Thrust: 301.05 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 9062.74
MET: 00:02:34:570 | Thrust:  4.08 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 9062.84
MET: 00:02:34:631 | Thrust: 236.00 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 9068.74
MET: 00:02:34:686 | Thrust: 278.62 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 9075.71
MET: 00:02:34:740 | Thrust: 141.55 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 9079.25
MET: 00:02:34:794 | Thrust: 41.67 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 9080.29
MET: 00:02:34:850 | Thrust: 138.84 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 9083.76
MET: 00:02:34:906 | Thrust: 113.89 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 9086.61
MET: 00:02:34:961 | Thrust: 31.86 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 9087.40
MET: 00:02:35:021 | Thrust: 16.72 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 9087.82
MET: 00:02:35:074 | Thrust:  0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 9087.82
MET: 00:02:35:131 | Thrust: 34.27 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 9088.68
MET: 00:02:35:190 | Thrust: 14.98 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 9089.05
MET: 00:02:35:245 | Thrust: 72.85 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 9090.87
MET: 00:02:35:302 | Thrust: 159.52 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 9094.86
MET: 00:02:35:355 | Thrust: 144.56 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 9098.48
MET: 00:02:35:409 | Thrust:  7.89 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 9098.67
MET: 00:02:35:463 | Thrust: 214.65 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 9104.04
MET: 00:02:35:520 | Thrust: 316.71 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 9111.96
MET: 00:02:35:578 | Thrust: 199.28 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 9116.94
MET: 00:02:35:639 | Thrust: 100.55 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 9119.45
MET: 00:02:35:693 | Thrust: 391.09 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 9129.23
MET: 00:02:35:748 | Thrust: 373.69 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 9138.57
MET: 00:02:35:806 | Thrust: 128.63 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 9141.79
MET: 00:02:35:862 | Thrust: 146.44 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 9145.45
MET: 00:02:35:918 | Thrust: 270.96 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 9152.22
MET: 00:02:35:979 | Thrust: 199.97 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 9157.22
MET: 00:02:36:041 | Thrust: 28.73 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 9157.94
MET: 00:02:36:097 | Thrust: 102.65 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 9160.51
MET: 00:02:36:151 | Thrust: 119.93 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 9163.51
MET: 00:02:36:207 | Thrust: 55.32 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 9164.89
MET: 00:02:36:263 | Thrust:  3.08 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 9164.97
MET: 00:02:36:317 | Thrust:  0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 9164.97
MET: 00:02:36:380 | Thrust: 39.30 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 9165.95
MET: 00:02:36:439 | Thrust: 41.30 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 9166.98
MET: 00:02:36:494 | Thrust: 35.27 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 9167.86
MET: 00:02:36:549 | Thrust: 145.31 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 9171.50
MET: 00:02:36:604 | Thrust: 183.51 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 9176.08
MET: 00:02:36:660 | Thrust: 75.77 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 9177.98
MET: 00:02:36:716 | Thrust: 139.01 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 9181.45
MET: 00:02:36:769 | Thrust: 312.93 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 9189.28
MET: 00:02:36:822 | Thrust: 290.86 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 9196.55
MET: 00:02:36:882 | Thrust: 39.92 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 9197.55
MET: 00:02:36:940 | Thrust: 296.93 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 9204.97
MET: 00:02:36:995 | Thrust: 399.98 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 9214.97
MET: 00:02:37:050 | Thrust: 237.23 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 9220.90
MET: 00:02:37:111 | Thrust: 38.71 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 9221.87
MET: 00:02:37:171 | Thrust: 229.69 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 9227.61
MET: 00:02:37:236 | Thrust: 233.58 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 9233.45
MET: 00:02:37:293 | Thrust: 95.57 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 9235.84
MET: 00:02:37:348 | Thrust: 53.73 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 9237.18
MET: 00:02:37:403 | Thrust: 111.10 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 9239.96
MET: 00:02:37:462 | Thrust: 71.93 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 9241.76
MET: 00:02:37:520 | Thrust: 10.94 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 9242.03
MET: 00:02:37:574 | Thrust:  0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 9242.03
MET: 00:02:37:634 | Thrust: 39.45 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 9243.02
MET: 00:02:37:689 | Thrust: 62.49 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 9244.58
MET: 00:02:37:746 | Thrust:  6.69 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 9244.75
MET: 00:02:37:800 | Thrust: 113.08 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 9247.57
MET: 00:02:37:854 | Thrust: 199.70 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 9252.57
MET: 00:02:37:907 | Thrust: 150.02 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 9256.32
MET: 00:02:37:963 | Thrust: 46.12 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 9257.47
MET: 00:02:38:027 | Thrust: 270.33 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 9264.23
MET: 00:02:38:081 | Thrust: 346.37 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 9272.89
MET: 00:02:38:136 | Thrust: 175.43 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 9277.27
MET: 00:02:38:198 | Thrust: 165.93 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 9281.42
MET: 00:02:38:253 | Thrust: 376.64 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 9290.84
MET: 00:02:38:306 | Thrust: 316.40 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 9298.75
MET: 00:02:38:360 | Thrust: 73.83 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 9300.59
MET: 00:02:38:415 | Thrust: 159.92 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 9304.59
MET: 00:02:38:469 | Thrust: 238.21 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 9310.55
MET: 00:02:38:525 | Thrust: 150.56 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 9314.31
MET: 00:02:38:585 | Thrust:  1.85 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 9314.36
MET: 00:02:38:648 | Thrust: 88.48 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 9316.57
MET: 00:02:38:704 | Thrust: 79.61 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 9318.56
MET: 00:02:38:762 | Thrust: 23.60 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 9319.15
MET: 00:02:38:819 | Thrust:  0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 9319.15
MET: 00:02:38:883 | Thrust: 34.70 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 9320.02
MET: 00:02:38:937 | Thrust: 75.93 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 9321.91
MET: 00:02:38:990 | Thrust: 47.81 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 9323.11
MET: 00:02:39:053 | Thrust: 66.83 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 9324.78
MET: 00:02:39:108 | Thrust: 191.11 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 9329.56
MET: 00:02:39:164 | Thrust: 205.67 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 9334.70
MET: 00:02:39:226 | Thrust: 52.50 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 9336.01
MET: 00:02:39:285 | Thrust: 194.19 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 9340.87
MET: 00:02:39:341 | Thrust: 358.91 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 9349.84
MET: 00:02:39:400 | Thrust: 289.19 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 9357.07
MET: 00:02:39:454 | Thrust: 14.35 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 9357.43
MET: 00:02:39:508 | Thrust: 306.59 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 9365.09
MET: 00:02:39:563 | Thrust: 356.31 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 9374.00
MET: 00:02:39:627 | Thrust: 177.20 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 9378.43
MET: 00:02:39:680 | Thrust: 70.32 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 9380.19
MET: 00:02:39:735 | Thrust: 213.29 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 9385.52
MET: 00:02:39:798 | Thrust: 186.86 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 9390.19
MET: 00:02:39:856 | Thrust: 57.21 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 9391.62
MET: 00:02:39:914 | Thrust: 54.89 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 9392.99
MET: 00:02:39:973 | Thrust: 77.41 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 9394.93
MET: 00:02:40:033 | Thrust: 33.33 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 9395.76
MET: 00:02:40:090 | Thrust: -0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 9395.76
MET: 00:02:40:150 | Thrust: 25.66 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 9396.40
MET: 00:02:40:206 | Thrust: 79.95 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 9398.40
MET: 00:02:40:274 | Thrust: 83.01 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 9400.48
MET: 00:02:40:337 | Thrust: 12.28 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 9400.79
MET: 00:02:40:394 | Thrust: 158.82 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 9404.76
MET: 00:02:40:459 | Thrust: 235.80 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 9410.65
MET: 00:02:40:520 | Thrust: 144.60 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 9414.27
MET: 00:02:40:575 | Thrust: 93.97 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 9416.62
MET: 00:02:40:631 | Thrust: 326.92 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 9424.79
MET: 00:02:40:691 | Thrust: 367.06 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 9433.96
MET: 00:02:40:747 | Thrust: 139.01 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 9437.44
MET: 00:02:40:803 | Thrust: 198.50 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 9442.40
MET: 00:02:40:863 | Thrust: 352.03 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 9451.20
MET: 00:02:40:928 | Thrust: 258.59 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 9457.67
MET: 00:02:40:985 | Thrust: 28.01 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 9458.37
MET: 00:02:41:051 | Thrust: 161.92 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 9462.42
MET: 00:02:41:108 | Thrust: 199.99 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 9467.42
MET: 00:02:41:168 | Thrust: 105.46 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 9470.05
MET: 00:02:41:234 | Thrust: 14.49 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 9470.42
MET: 00:02:41:292 | Thrust: 65.61 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 9472.06
MET: 00:02:41:351 | Thrust: 38.93 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 9473.03
MET: 00:02:41:407 | Thrust: -0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 9473.03
MET: 00:02:41:468 | Thrust: 13.42 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 9473.37
MET: 00:02:41:525 | Thrust: 74.06 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 9475.22
MET: 00:02:41:582 | Thrust: 107.90 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 9477.92
MET: 00:02:41:638 | Thrust: 43.79 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 9479.01
MET: 00:02:41:700 | Thrust: 106.82 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 9481.68
MET: 00:02:41:760 | Thrust: 236.68 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 9487.60
MET: 00:02:41:820 | Thrust: 218.76 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 9493.07
MET: 00:02:41:881 | Thrust: 17.91 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 9493.51
MET: 00:02:41:938 | Thrust: 254.38 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 9499.87
MET: 00:02:41:999 | Thrust: 399.40 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 9509.86
MET: 00:02:42:056 | Thrust: 275.12 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 9516.74
MET: 00:02:42:115 | Thrust: 65.78 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 9518.38
MET: 00:02:42:180 | Thrust: 304.08 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 9525.98
MET: 00:02:42:233 | Thrust: 307.90 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 9533.68
MET: 00:02:42:288 | Thrust: 122.87 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 9536.75
MET: 00:02:42:343 | Thrust: 90.45 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 9539.01
MET: 00:02:42:398 | Thrust: 188.31 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 9543.72
MET: 00:02:42:461 | Thrust: 140.64 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 9547.24
MET: 00:02:42:518 | Thrust: 27.71 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 9547.93
MET: 00:02:42:575 | Thrust: 45.68 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 9549.07
MET: 00:02:42:634 | Thrust: 39.70 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 9550.06
MET: 00:02:42:689 | Thrust: -0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 9550.06
MET: 00:02:42:744 | Thrust:  0.47 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 9550.08
MET: 00:02:42:803 | Thrust: 58.97 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 9551.55
MET: 00:02:42:862 | Thrust: 119.41 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 9554.54
MET: 00:02:42:928 | Thrust: 94.43 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 9556.90
MET: 00:02:42:986 | Thrust: 41.58 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 9557.93
MET: 00:02:43:040 | Thrust: 208.20 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 9563.14
MET: 00:02:43:099 | Thrust: 265.78 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 9569.78
MET: 00:02:43:155 | Thrust: 127.58 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 9572.97
MET: 00:02:43:220 | Thrust: 150.28 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 9576.73
MET: 00:02:43:275 | Thrust: 382.20 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 9586.29
MET: 00:02:43:334 | Thrust: 377.11 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 9595.71
MET: 00:02:43:392 | Thrust: 75.09 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 9597.59
MET: 00:02:43:451 | Thrust: 218.40 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 9603.05
MET: 00:02:43:508 | Thrust: 319.02 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 9611.03
MET: 00:02:43:568 | Thrust: 202.48 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 9616.09
MET: 00:02:43:635 | Thrust:  7.77 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 9616.28
MET: 00:02:43:695 | Thrust: 153.26 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 9620.11
MET: 00:02:43:757 | Thrust: 158.37 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 9624.07
MET: 00:02:43:819 | Thrust: 66.47 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 9625.73
MET: 00:02:43:882 | Thrust: 20.07 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 9626.24
MET: 00:02:43:939 | Thrust: 35.54 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 9627.13
MET: 00:02:43:999 | Thrust: -0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 9627.13
MET: 00:02:44:055 | Thrust: 14.31 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 9627.48
MET: 00:02:44:112 | Thrust: 36.58 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 9628.40
MET: 00:02:44:174 | Thrust: 116.11 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 9631.30
MET: 00:02:44:234 | Thrust: 133.35 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 9634.63
MET: 00:02:44:292 | Thrust: 28.83 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 9635.35
MET: 00:02:44:350 | Thrust: 153.89 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 9639.20
MET: 00:02:44:407 | Thrust: 279.84 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 9646.20
MET: 00:02:44:471 | Thrust: 221.41 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 9651.73
MET: 00:02:44:527 | Thrust: 27.54 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 9652.42
MET: 00:02:44:584 | Thrust: 317.58 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 9660.36
MET: 00:02:44:640 | Thrust: 432.31 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 9671.17
MET: 00:02:44:697 | Thrust: 206.65 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 9676.33
MET: 00:02:44:764 | Thrust: 105.63 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 9678.97
MET: 00:02:44:820 | Thrust: 290.56 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 9686.24
MET: 00:02:44:876 | Thrust: 256.97 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 9692.66
MET: 00:02:44:932 | Thrust: 75.88 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 9694.56
MET: 00:02:44:985 | Thrust: 99.21 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 9697.04
MET: 00:02:45:046 | Thrust: 156.45 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 9700.95
MET: 00:02:45:102 | Thrust: 96.99 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 9703.38
MET: 00:02:45:157 | Thrust:  8.02 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 9703.58
MET: 00:02:45:219 | Thrust: 26.98 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 9704.25
MET: 00:02:45:278 | Thrust: -0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 9704.25
MET: 00:02:45:335 | Thrust: 26.37 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 9704.91
MET: 00:02:45:400 | Thrust:  9.64 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 9705.15
MET: 00:02:45:457 | Thrust: 98.40 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 9707.61
MET: 00:02:45:512 | Thrust: 155.74 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 9711.50
MET: 00:02:45:572 | Thrust: 95.66 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 9713.90
MET: 00:02:45:631 | Thrust: 80.49 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 9715.91
MET: 00:02:45:686 | Thrust: 259.18 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 9722.39
MET: 00:02:45:743 | Thrust: 287.78 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 9729.58
MET: 00:02:45:807 | Thrust: 98.62 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 9732.05
MET: 00:02:45:871 | Thrust: 213.57 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 9737.39
MET: 00:02:45:929 | Thrust: 433.89 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 9748.23
MET: 00:02:45:985 | Thrust: 312.57 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 9756.05
MET: 00:02:46:052 | Thrust: 20.24 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 9756.55
MET: 00:02:46:112 | Thrust: 226.06 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 9762.21
MET: 00:02:46:172 | Thrust: 279.59 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 9769.20
MET: 00:02:46:227 | Thrust: 150.11 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 9772.95
MET: 00:02:46:287 | Thrust: 32.84 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 9773.77
MET: 00:02:46:345 | Thrust: 135.12 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 9777.15
MET: 00:02:46:411 | Thrust: 115.47 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 9780.03
MET: 00:02:46:468 | Thrust: 35.12 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 9780.91
MET: 00:02:46:522 | Thrust: 15.07 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 9781.29
MET: 00:02:46:582 | Thrust: -0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 9781.29
MET: 00:02:46:637 | Thrust: 35.16 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 9782.17
